L	93.8	0.1	1434228573
L	96.1	-1.5	1434228575
L	125.4	1.5	1434228578
L	93.8	0.1	1434228773
L	96.1	-1.5	1434228775
L	110.5	-0.5	1434228778
L	93.8	0.1	1434228973
L	96.1	-1.5	1434228975
L	110.5	-0.5	1434228978
L	93.8	0.1	1434229173
L	96.1	-1.5	1434229175
L	110.5	-0.5	1434229178
L	93.8	0.1	1434229373
L	96.1	-1.5	1434229376
L	110.5	-0.5	1434229378
L	93.8	0.1	1434229573
L	96.1	-1.5	1434229576
L	109.9	0.1	1434229578
L	93.8	0.1	1434229773
L	96.1	-1.5	1434229776
L	109.9	0.1	1434229778
L	93.8	0.1	1434229973
L	96.1	-1.5	1434229976
L	109.9	0.1	1434229978
L	93.8	0.1	1434230173
L	96.1	-1.5	1434230176
L	109.9	0.1	1434230178
L	93.8	0.1	1434230373
L	96.1	-1.5	1434230376
L	109.9	0.1	1434230378
L	93.8	0.1	1434230573
L	96.1	-1.5	1434230576
L	109.9	0.1	1434230578
L	93.8	0.1	1434230773
L	96.1	-1.5	1434230776
L	109.9	0.1	1434230778
L	93.8	0.1	1434230974
L	96.1	-1.5	1434230976
L	109.9	0.1	1434230978
L	93.8	0.1	1434231174
L	96.1	-1.5	1434231176
L	108.5	1.2	1434231178
L	93.8	0.1	1434231373
L	96.1	-1.5	1434231376
L	108.5	1.2	1434231378
L	93.8	0.1	1434231574
L	96.1	-1.5	1434231576
L	108.5	1.2	1434231578
L	93.8	0.1	1434231774
L	96.1	-1.5	1434231776
L	108.5	1.2	1434231778
L	93.8	0.1	1434231974
L	96.1	-1.5	1434231976
L	108.5	1.2	1434231978
L	93.8	0.1	1434232174
L	96.1	-1.5	1434232176
L	108.5	1.2	1434232178
L	93.8	0.1	1434232374
L	96.1	-1.5	1434232376
L	108.5	1.2	1434232379
L	93.8	0.1	1434232574
L	96.1	-1.5	1434232576
L	108.5	1.2	1434232579
L	93.8	0.1	1434232774
L	96.1	-1.5	1434232776
L	174	-1.3	1434232779
L	93.8	0.1	1434232974
L	96.1	-1.5	1434232976
L	174	-1.3	1434232979
L	93.8	0.1	1434233174
L	96.1	-1.5	1434233176
L	174	-1.3	1434233178
L	93.8	0.1	1434233374
L	96.1	-1.5	1434233376
L	174	-1.3	1434233379
L	93.8	0.1	1434233574
L	96.1	-1.5	1434233576
L	108.4	-1.3	1434233579
L	93.8	0.1	1434233774
L	96.1	-1.5	1434233776
L	108.4	-1.3	1434233779
L	93.8	0.1	1434233974
L	96.1	-1.5	1434233976
L	108.4	-1.3	1434233979
L	93.8	0.1	1434234174
L	96.1	-1.5	1434234176
L	108.4	-1.3	1434234179
L	93.8	0.1	1434234374
L	96.1	-1.5	1434234376
L	107.3	-0.9	1434234379
L	93.8	0.1	1434234574
L	96.1	-1.5	1434234577
L	107.3	-0.9	1434234579
L	93.8	0.1	1434234774
L	96.1	-1.5	1434234777
L	107.3	-0.9	1434234779
L	93.8	0.1	1434234974
L	96.1	-1.5	1434234977
L	107.3	-0.9	1434234979
L	93.8	0.1	1434235174
L	96.1	-1.5	1434235177
L	107.3	-0.9	1434235179
L	93.8	0.1	1434235374
L	96.1	-1.5	1434235377
L	107.3	-0.9	1434235379
L	93.8	0.1	1434235574
L	96.1	-1.5	1434235577
L	107.3	-0.9	1434235579
L	93.8	0.1	1434235775
L	96.1	-1.5	1434235777
L	107.3	-0.9	1434235779
L	93.8	0.1	1434235975
L	96.1	-1.5	1434235977
L	106.4	-1.3	1434235979
L	93.8	0.1	1434236175
L	96.1	-1.5	1434236177
L	106.4	-1.3	1434236179
L	93.8	0.1	1434236375
L	96.1	-1.5	1434236377
L	106.4	-1.3	1434236379
L	93.8	0.1	1434236575
L	96.1	-1.5	1434236577
L	106.4	-1.3	1434236579
L	93.8	0.1	1434236775
L	96.1	-1.5	1434236777
L	106.4	-1.3	1434236779
L	93.8	0.1	1434236975
L	96.1	-1.5	1434236977
L	106.4	-1.3	1434236979
L	93.8	0.1	1434237175
L	96.1	-1.5	1434237177
L	106.4	-1.3	1434237179
L	93.8	0.1	1434237375
L	96.1	-1.5	1434237377
L	106.4	-1.3	1434237379
L	93.3	-0.9	1434237575
L	93.8	0.1	1434237577
L	96.1	-1.5	1434237579
L	93.3	-0.9	1434237775
L	93.8	0.1	1434237777
L	96.1	-1.5	1434237780
L	93.3	-0.9	1434237975
L	93.8	0.1	1434237977
L	96.1	-1.5	1434237980
L	93.3	-0.9	1434238175
L	93.8	0.1	1434238177
L	96.1	-1.5	1434238180
L	93.3	-0.9	1434238375
L	93.8	0.1	1434238377
L	96.1	-1.5	1434238380
L	93.3	-0.9	1434238575
L	93.8	0.1	1434238577
L	96.1	-1.5	1434238580
L	93.3	-0.9	1434238775
L	93.8	0.1	1434238777
L	96.1	-1.5	1434238780
L	93.3	-0.9	1434238975
L	93.8	0.1	1434238977
L	96.1	-1.5	1434238980
L	92.8	-0.4	1434239175
L	93.8	0.1	1434239178
L	96.1	-1.5	1434239180
L	92.8	-0.4	1434239375
L	93.8	0.1	1434239377
L	96.1	-1.5	1434239380
L	92.8	-0.4	1434239575
L	93.8	0.1	1434239578
L	96.1	-1.5	1434239580
L	92.8	-0.4	1434239775
L	93.8	0.1	1434239778
L	96.1	-1.5	1434239780
L	92.4	0.3	1434239975
L	93.8	0.1	1434239978
L	96.1	-1.5	1434239980
L	92.4	0.3	1434240175
L	93.8	0.1	1434240178
L	96.1	-1.5	1434240180
L	92.4	0.3	1434240375
L	93.8	0.1	1434240378
L	96.1	-1.5	1434240380
L	92.4	0.3	1434240575
L	93.8	0.1	1434240578
L	96.1	-1.5	1434240580
L	93.8	0.1	1434240775
L	96.1	-1.5	1434240778
L	250	0	1434240780
L	93.8	0.1	1434240975
L	96.1	-1.5	1434240978
L	250	0	1434240980
L	93.8	0.1	1434241176
L	96.1	-1.5	1434241178
L	250	0	1434241180
L	93.8	0.1	1434241376
L	96.1	-1.5	1434241378
L	250	0	1434241380
L	93.8	0.1	1434241576
L	96.1	-1.5	1434241578
L	250	0	1434241580
L	93.8	0.1	1434241776
L	96.1	-1.5	1434241778
L	250	0	1434241780
L	93.8	0.1	1434241976
L	96.1	-1.5	1434241978
L	250	0	1434241980
L	93.8	0.1	1434242176
L	96.1	-1.5	1434242178
L	250	0	1434242180
L	96.1	-1.5	1434242376
L	250	0	1434242378
L	250	0	1434242380
L	96.1	-1.5	1434242576
L	250	0	1434242578
L	250	0	1434242581
L	96.1	-1.5	1434242776
L	250	0	1434242778
L	250	0	1434242781
L	96.1	-1.5	1434242976
L	250	0	1434242978
L	250	0	1434242981
L	96.1	-1.5	1434243176
L	250	0	1434243178
L	250	0	1434243181
L	96.1	-1.5	1434243376
L	250	0	1434243378
L	250	0	1434243381
L	96.1	-1.5	1434243576
L	250	0	1434243578
L	250	0	1434243581
L	96.1	-1.5	1434243776
L	250	0	1434243778
L	250	0	1434243781
L	96.1	-1.5	1434243976
L	250	0	1434243978
L	250	0	1434243981
L	96.1	-1.5	1434244176
L	250	0	1434244178
L	250	0	1434244181
L	96.1	-1.5	1434244376
L	250	0	1434244379
L	250	0	1434244381
L	96.1	-1.5	1434244576
L	250	0	1434244579
L	250	0	1434244581
L	96.1	-1.5	1434244776
L	250	0	1434244779
L	250	0	1434244781
L	96.1	-1.5	1434244976
L	250	0	1434244979
L	250	0	1434244981
L	96.1	-1.5	1434245176
L	250	0	1434245178
L	250	0	1434245181
L	96.1	-1.5	1434245376
L	250	0	1434245378
L	250	0	1434245381
L	96.1	-1.5	1434245576
L	250	0	1434245579
L	250	0	1434245581
L	96.1	-1.5	1434245776
L	250	0	1434245779
L	250	0	1434245781
L	96.1	-1.5	1434245976
